eventid	latitude	longitude
309817	33.52	-89.22
305109	31.63	-89.53
301923	34.65	-87.11
303327	37.06	-77.69
304929	36.09	-76.95
307167	33.43	-82.76
301428	37.2	-89.18
305917	34.27	-84.87
302355	36.88	-90.91
306887	33.2	-83.86
309824	33.51	-89.25
309853	33.17	-89.02
305135	31.7	-89.24
305893	34.62	-96.55
302890	32.06	-89.75
289592	34.59	-93.04
289606	34.89	-92.46
289609	34.89	-92.45
290725	32.6	-82.83
301424	37.07	-89.18
294213	34.64	-84.59
304631	34.84	-85.58
300455	32.86	-83.72
302353	37.53	-89.54
301819	36.59	-88.14
305343	34.08	-85.35
289605	34.81	-92.61
298633	39.38	-89.51
298647	39.57	-89.27
305903	34.53	-95.74
301816	36.73	-88.41
294216	34.72	-84.6
301476	38.32	-87.22
305915	34.18	-85.04
306314	33.14	-85.09
306309	34.71	-83.86
309938	33.26	-88.59
357900	30.45	-93.44
357513	34.38	-85.01
357598	34.57	-84.65
276461	35	-85.71
357514	34.38	-85.01
357515	34.39	-84.99
278691	36.9	-87.62
353718	36.73	-79.43
351615	35.3	-84.96
357582	33.27	-84.8
351316	30.88	-90.61
351320	29.58	-90.66
357630	33.34	-84.41
310236	46.3	-102.39
357631	33.51	-84.54
306901	36.54	-91.92
283697	35.93	-78.45
276006	34.25	-81.73
347530	38.55	-86.48
278689	36.56	-89.18
280344	38.27	-87.79
276026	37.75	-83.37
276336	31.64	-93.49
278833	36.53	-88.86
275388	34.78	-92.87
296626	36.99	-94.06
275389	34.84	-92.79
296627	36.56	-94.62
354347	30.05	-95.15
272715	32.9	-88.77
275383	34.73	-92.08
296629	36.83	-93.5
296631	36.81	-93.31
296616	37.05	-94.59
296617	37.06	-94.57
296620	37.05	-94.41
348881	30.48	-89.43
355121	32.91	-87.12
355903	32.74	-86.3
276331	32.29	-94.66
357512	34.25	-85.34
296624	37.01	-94.19
278835	36.55	-88.82
290071	31.39	-94.8
289249	40.3	-76.61
278710	32.93	-88.69
272701	33.44	-88.84
289147	37.49	-90.02
290064	31.44	-94.98
297453	31.36	-87.89
272720	33.06	-88.46
290063	31.46	-95.03
289572	34.66	-92.29
292594	32.56	-86.41
282667	31.73	-92.36
276763	35.56	-77.81
309210	37.04	-88.15
290647	38	-88.92
289252	40.4	-76.56
289982	37.18	-88.79
282666	31.72	-92.41
282673	33.7	-93.59
290353	38.25	-87.26
290017	34.28	-94.05
288703	34.29	-87.86
289562	34.56	-94.25
290382	36.76	-87.42
290349	38.11	-87.3
288091	33.61	-95.78
289235	40.11	-76.93
290040	34.05	-94.58
289980	36.79	-90
290388	37.08	-88.1
289145	37.13	-89.87
289175	37.99	-88.13
280349	38.34	-87.32
280345	38.34	-87.54
290112	34.45	-92.62
291145	32.11	-94.04
289710	41.72	-77.99
289184	38.1	-88.1
289465	37.59	-87.84
289467	37.64	-87.64
288691	37.13	-90.53
288694	37.21	-90.37
300460	35.4	-85.33
294665	38.63	-86.46
291155	32.33	-93.56
291847	35.17	-93.29
289117	37.9	-89.26
290635	37.25	-87.45
300459	35.34	-85.42
289227	40.2	-78.14
289118	37.86	-89.14
281559	26.35	-80.13
289565	35.01	-93.36
289119	38.35	-88.94
289120	38.31	-88.73
289166	38.35	-87.95
289451	37.82	-87.24
290035	32.09	-95.21
280751	26.72	-81.6
272481	33.04	-89.81
279804	39.86	-82.54
285540	38.93	-97.86
289122	38.04	-88.45
290371	37.49	-89.96
288919	37.2	-90.35
314900	33.83	-86.05
314886	33.68	-86.52
305660	33.45	-86.79
310535	32.6	-87.01
289658	34.75	-92.97
289659	34.88	-92.7
303638	37.53	-76.35
307472	44.04	-90.57
314568	33.84	-86.79
311613	33.44	-86.76
310536	32.21	-86.45
289661	34.53	-92.05
289734	34.53	-92.03
303640	36.75	-76.84
295525	40.63	-76.21
312147	34.09	-86.53
312133	33.65	-86.42
307109	33.25	-88.18
309071	33.64	-87.42
307537	32.84	-88.36
314906	33.94	-85.78
314923	33.96	-85.74
315106	32.85	-87.49
310537	32.47	-87.23
293758	45.25	-93.16
294142	45.61	-91.63
289738	34.53	-91.91
289739	34.3	-94.34
308442	33.23	-89.8
306664	43.79	-91.26
315368	41.79	-80.5
311348	40.31	-88.9
311351	40.36	-88.82
311355	40.17	-88.33
307284	33.46	-87.84
315116	32.88	-87.42
310538	32.38	-87.16
294083	45.04	-93.28
294084	45.11	-93.23
294085	45.12	-93.22
313097	39.61	-83.45
312009	32.14	-88.92
312007	32.07	-89.32
308995	35.66	-91.34
289742	35.18	-92.16
311079	32.03	-89.5
307187	43.9	-90.91
307292	33.52	-87.7
311367	38.68	-88.37
314944	33.97	-85.71
315140	33.12	-87.01
315147	33.13	-86.97
308461	36.16	-95.16
308463	36.61	-94.92
289748	35.19	-92.12
290099	35.05	-91.94
290100	34.95	-92.83
297159	34.93	-91.73
311375	38.96	-87.74
307315	33.53	-87.67
308491	33.01	-87.73
315301	32.31	-88.02
310539	32.51	-86.67
292612	29.35	-89.53
316204	36.02	-84.16
316205	35.97	-83.95
310375	35.76	-95.74
317959	39.69	-85.7
310052	36.07	-95.06
298648	39.82	-87.66
298654	40.37	-87.59
308484	35.4	-93.81
308105	44.12	-90.31
302738	34.64	-85.77
310541	32.61	-86.51
307342	33.61	-87.51
309985	32.91	-88.35
315305	32.32	-87.95
315311	32.47	-87.52
315331	32.62	-86.19
310540	32.56	-86.61
310396	35.94	-95.38
306842	33.21	-84.48
309601	36.03	-94.11
311699	32.35	-86.87
310060	32.44	-88.33
313784	44.25	-89.97
313786	44.29	-89.72
315335	32.88	-85.59
311015	32.04	-90.49
311016	32.05	-90.39
282218	30.02	-90.49
311702	32.39	-86.83
293771	40.77	-91.23
293774	40.91	-91.18
309183	33.95	-86.79
310000	32.99	-88.24
310075	32.9	-87.36
308972	41.89	-76.53
294080	44.96	-93.35
282217	30.04	-90.54
301029	37.9	-79.2
304813	41.97	-89.57
292559	40.55	-76.93
315358	33.02	-85.29
311708	32.72	-86.31
314625	33.03	-87.94
310078	32.64	-87.85
315334	32.75	-85.88
315341	33.35	-86.4
315343	33.38	-86.37
315353	32.55	-87.31
283449	42.59	-94.92
316144	35.77	-84.47
307318	41.58	-92.1
282593	32.04	-91.09
307239	42.2	-89.32
312464	41.1	-81.55
315357	41.75	-80.6
315364	32.78	-86.54
309138	33.9	-86.93
309158	33.93	-86.86
311716	32.38	-86.83
310080	32.66	-87.79
314506	37.97	-89.25
315354	32.97	-85.37
307316	41.79	-92.21
289650	34.34	-93.44
305420	42.46	-89.01
309935	32.99	-88.34
311721	32.87	-85.89
314709	34.03	-87.94
314742	32.74	-87.8
310027	32.93	-88.49
289652	34.37	-93.41
289653	34.4	-93.39
301028	36.54	-78.87
305391	40.96	-87.16
306767	40.91	-87.31
309161	33.95	-86.82
311504	33.24	-87.88
311756	32.69	-86.2
310520	33.24	-86.84
316263	38.71	-104.65
292610	29.21	-90.04
294123	45.24	-92.94
295103	42.78	-84.27
288896	34.87	-97.03
283274	31.38	-90.36
282565	31.84	-92.01
303871	36.78	-79.09
306770	40.94	-87.21
315286	33.56	-97.02
311310	33.3	-88.15
311506	33.28	-87.84
311604	33.28	-87.09
311758	32.82	-86.01
314725	32.62	-88.05
314799	32.91	-87.42
314829	33.68	-86.57
310526	33.25	-86.53
289654	34.24	-93.7
289656	33.97	-93.55
283275	31.38	-90.24
312983	35.45	-94.44
312994	35.28	-93.95
306005	39.86	-88.84
295474	39.88	-77.63
306899	43.89	-90.94
310532	32.41	-87.51
289657	34.72	-93.1
315284	32.75	-97.48
313004	35.32	-93.9
306007	39.88	-88.77
295480	40.25	-77.04
311603	33.16	-87.37
314602	33.6	-87.33
314573	33.38	-86.75
310533	32.57	-87.29
307317	33.08	-97.45
307350	32.92	-97.61
303324	36.87	-78.38
305469	37.29	-76.57
306758	41.02	-87.63
295518	41.45	-77.51
295519	41.41	-77.47
312323	46.58	-122.89
306017	33.27	-91.52
312153	33.83	-86.8
315161	33.42	-86.74
280566	30.35	-89.94
291383	33.01	-92.68
291734	35.85	-76.21
292038	36.16	-75.75
292056	34.83	-78.15
280597	30.59	-89.95
280661	30.44	-88.93
280598	30.04	-90.27
298259	34.35	-90.77
298257	34.36	-90.68
298261	34.36	-90.66
298119	35.82	-88.29
280590	30.49	-89.73
280611	32.2	-89.97
290636	40.88	-94.57
290637	40.88	-94.57
295705	40.33	-78.03
291125	32.43	-94.35
291709	35.47	-76.81
291729	34.73	-77.38
292704	38.71	-84.75
345360	35.55	-76.54
289464	37.07	-90.56
295706	40.23	-78.22
303238	35.74	-90.69
345347	35.92	-76.22
285233	32.13	-90.61
290092	32.98	-91.43
303241	35.77	-90.62
289121	38.33	-88.3
283803	42.15	-95.83
288319	36.78	-87.4
285235	32.11	-90.31
289574	34.62	-92.05
303250	35.8	-90.51
294628	31.75	-84.16
294647	31.88	-84.74
345353	35.88	-76.42
288327	37.02	-88.98
292240	30.85	-90.14
291657	31.62	-93.12
302485	32.48	-89.89
303251	35.87	-90.37
295403	41.96	-77.46
290104	38.45	-122.71
315232	34.31	-87.92
291659	31.75	-92.97
302494	32.58	-89.66
289233	40.38	-77.59
289981	37.07	-89.23
290262	45.17	-93.7
302935	32.22	-89.36
292776	39.92	-84.03
293450	33.12	-86.92
292743	38.7	-84.54
292990	40.28	-79.74
281820	27.87	-82.85
291892	31.33	-83.93
293471	40.65	-77.19
289563	34.65	-91.97
289564	27.91	-81.98
289560	27.88	-82.5
292519	39.85	-82.59
292522	39.06	-83.01
281843	28.14	-82.51
292243	30.32	-90.57
289561	27.9	-82.41
292528	39.81	-82.92
289674	33.35	-86.22
289678	32.57	-86.49
291704	35	-77.64
291706	35.89	-77.17
292244	30.06	-90.7
292247	30.67	-89.97
292177	30.11	-92.83
292178	30.15	-92.73
292180	30.23	-92.4
292067	35.83	-77.09
281822	27.9	-82.69
297750	32.78	-92.45
289168	38.53	-87.79
289567	34.64	-92.94
288660	36.85	-87.84
293223	25.75	-80.2
300684	34.14	-90.98
283214	42.35	-95.29
283451	42.92	-94.28
289684	33.01	-85.4
289685	32.21	-86.51
289999	37.05	-89.06
289995	36.88	-89.03
290446	36.5	-88.68
285586	41.68	-83.41
289466	37.61	-87.77
283456	42.56	-94.97
283460	42.2	-95.65
286082	42.39	-95.2
286083	42.73	-94.74
286538	42.69	-94.81
286544	42.69	-94.81
286555	42.71	-94.81
295293	30.62	-87.11
295256	30.56	-88.22
290438	36.72	-88.31
288923	36.55	-90.53
292808	31.16	-92.58
290178	33.01	-90.91
292850	31.33	-92.34
291089	32.28	-94.66
302454	32.96	-91.04
292507	36.64	-94.42
285688	41.48	-83.05
292185	30.22	-92.31
302936	32.22	-89.35
302875	31.81	-90.38
293470	40.74	-76.05
275386	34.77	-91.9
347884	35.51	-84.07
300456	35.55	-84.03
303747	30.2	-102.44
346986	30.09	-81.69
355131	32.82	-84.69
355901	32.62	-86.55
346714	34.38	-84.36
327346	39.75	-99.76
355116	32.7	-85.12
302488	35.47	-84.52
303644	37.94	-77.52
303645	37.29	-78.37
303646	37.31	-78.36
303647	37.71	-77.82
302972	35.91	-83.33
302976	35.91	-83.33
291036	35.31	-86.11
302962	35.85	-83.72
317486	35.28	-86.28
346394	34.08	-84.56
275392	34.87	-92.76
348553	38.4	-75.08
328960	36.45	-100.42
328961	36.46	-100.22
353802	31.9	-87.75
272666	33.26	-89.3
272723	32.66	-88.84
272674	33.28	-89.24
350986	32.55	-85.63
350981	32.54	-85.66
300938	35.44	-84.41
293394	35.11	-85.29
300738	34.99	-85.27
351329	38.03	-78.19
351334	37.48	-77.13
333002	44.17	-96.11
302956	35.38	-84.34
302843	35.39	-84.35
300729	35.35	-84.4
350402	35.11	-85.15
300746	35.04	-85.07
333006	44.28	-96.13
300937	35.44	-84.42
347834	34.99	-85.33
300733	35.07	-85.1
300734	35.01	-85.21
353321	31.66	-89.33
300936	35.54	-84.3
300935	35.46	-84.45
296461	35.8	-84.06
300949	35.63	-84.13
347835	35.1	-85.08
313567	47.35	-98.31
333619	46.11	-97.95
335925	42.42	-100.06
335930	42.07	-100.28
308156	38.2	-85.77
335905	42.64	-100.26
301495	33.81	-88.85
326853	41.19	-98.72
326862	40.8	-97.94
326841	41.43	-98.78
308169	38.19	-85.58
326534	39.49	-99.87
312470	47.62	-99.14
326552	39.52	-99.88
326554	39.55	-99.83
317391	44.54	-95.55
326863	40.83	-97.79
326546	39.57	-99.8
327296	39.74	-99.78
326497	44.18	-88.25
295482	46.66	-105.3
326378	45	-85.76
336469	41.56	-75.26
317404	44.65	-95.22
326864	41.08	-97.72
308173	38.2	-85.55
337209	41.44	-85.97
322007	46.4	-99.79
327324	42.98	-89.58
330584	46.25	-100.07
306521	45.52	-94.27
339359	44.23	-83.55
328691	39.95	-99.63
327354	39.8	-99.72
317405	44.8	-95.1
313231	38.19	-94.04
322016	46.26	-98.84
308174	38.14	-86.05
335969	43.03	-75.34
328654	40.01	-99.59
308544	37.75	-86.42
308545	37.74	-86.39
322113	41.12	-88.03
314200	47.24	-97.07
317403	44.59	-95.39
298531	36.36	-99.88
308161	38.19	-85.62
333625	46.25	-97.42
333635	46.02	-97.11
313186	48.3	-100
326855	40.64	-99.39
326856	40.68	-99.39
331480	46.49	-98.63
330790	28.21	-82.16
326857	40.73	-99.39
324639	42.05	-87.95
322104	41.61	-87.58
331787	46.93	-98.03
317381	44.51	-95.54
317401	44.54	-95.44
347143	30.77	-89.16
347147	30.45	-88.11
348412	34.81	-79.06
328926	36.98	-101.05
350145	32.78	-87.5
347160	30.72	-86.56
347155	30.39	-87.45
350974	32.36	-88.09
350975	32.48	-87.86
350977	32.39	-86.22
355863	32.87	-86.97
355864	32.42	-86.92
355865	33.18	-86.61
348180	33.75	-90.66
348882	30.62	-89.66
348883	30.54	-89.12
352803	30.31	-94.99
355904	32.75	-86.29
355902	32.7	-86.41
355907	32.97	-86.01
307046	36.94	-90.72
339761	33.79	-90.55
300942	35.7	-84.88
302474	36.05	-83.49
347885	35.55	-84.03
302486	35.66	-84.19
339704	33.79	-90.78
323440	42.1	-72.75
348880	29.86	-89.78
309095	34.8	-86.79
348544	37.94	-78.2
350722	35.29	-84.55
315814	36.06	-98.63
351147	35.73	-80.21
353666	35.53	-84.05
307556	32.79	-88.24
300933	34.98	-85.6
351152	35.81	-80.01
350593	29.37	-98.63
347950	33.95	-86.04
301925	34.62	-85.98
288783	35.68	-88.19
310032	46.88	-102.34
294677	38.71	-86.31
294675	38.69	-86.34
303574	35.02	-88.27
299818	39.52	-122.2
299822	39.6	-121.62
322315	41.76	-88.03
298357	40.97	-97.88
298358	41.16	-97.55
308242	40.35	-98.51
314471	39.44	-89.83
315837	35.44	-98.29
283450	42.73	-94.86
283213	42.37	-95.24
283446	42.52	-95.13
302194	35.98	-86.61
329342	45.28	-103.69
317675	38.35	-90.15
290411	37.17	-88.06
319067	45.78	-90.65
310534	32.09	-88.05
327885	33.88	-89.19
302192	33.92	-87.05
313017	42.43	-94.29
294646	38.3	-86.93
303243	33.72	-89.27
315948	34.56	-96.81
301902	34.66	-87.07
332543	35.66	-88.24
294648	38.48	-86.95
331494	28.87	-81.71
303562	34.05	-88.45
301811	34.31	-87.79
308979	34.57	-85.97
319108	45.54	-90.4
317417	39.18	-99.03
319111	45.68	-90.26
301882	34.79	-85.91
326861	40.78	-99.36
338722	30.79	-85.03
342069	27.05	-80.48
337978	28.57	-96.57
343871	43.07	-76.79
310359	46.28	-101.92
342063	27.56	-80.37
335363	44.69	-90.47
342871	36.75	-87.54
343873	43.09	-76.71
340522	18.38	-67.1
333962	38.06	-104.72
345215	36.89	-77.03
324876	45.2	-94.76
335968	43.05	-75.43
340093	34.03	-77.89
340593	26.2	-80.25
303135	36.46	-85.71
303336	36.69	-77.3
336272	42.41	-75.44
342875	37.17	-87.38
345222	27.11	-80.16
333937	45.45	-103.29
303112	35.53	-86
303114	35.57	-85.88
303120	36.26	-85.4
336468	41.58	-75.29
318582	45.72	-93.52
318590	45.72	-93.51
331604	47.59	-103.26
303146	36	-85.11
308969	45.31	-93.17
346825	36.58	-80.66
297254	35.02	-79.13
297492	35.04	-79.08
347366	41.78	-83.56
340719	40.25	-74.43
297552	35.25	-78.67
297554	35.33	-78.53
340632	36.16	-95.11
335920	42.56	-100.21
327315	39.9	-99.69
349364	39.31	-101.35
349525	33.89	-94.42
297659	35.36	-79.27
287675	35.46	-84.59
328740	38.15	-98.71
295915	36.17	-79.45
297662	35.54	-79.01
295917	36.45	-79
324661	45.4	-87.99
297671	35.59	-78.92
303096	35.74	-86.56
296274	36.42	-77.7
324662	45.35	-87.88
318221	35.01	-87.91
303095	35.69	-86.7
303098	35.83	-86.46
296306	35.36	-77.84
340143	31.21	-89.27
348750	39.02	-85.74
302282	35.41	-87.32
303104	36.18	-86.01
296491	34.85	-78.63
314662	33.06	-87.83
346785	35.35	-85.65
296615	34.91	-78.54
343150	43.2	-84.14
295502	40.34	-76.95
297246	35.66	-78.04
307045	36.81	-90.85
295476	38.51	-96
340144	31.6	-89.6
340147	32.09	-89.35
345242	37.93	-75.37
345252	36.74	-75.94
340030	40.92	-76.86
293472	40.92	-76.86
340033	40.36	-76.93
311560	33.63	-87.65
315880	36.03	-97.16
308994	35.62	-91.41
313242	44.14	-101.7
313244	44.23	-101.4
309488	34.1	-88.15
320657	44.89	-71.52
313566	38.62	-94.69
310026	32.91	-88.53
311026	33.14	-88.52
315350	33.81	-87.81
314663	33.35	-87.2
291695	35.37	-77.79
315875	34.94	-97.67
313424	38.66	-93.22
313570	38.83	-94.64
311413	40.84	-75.7
310083	32.19	-88.01
314718	34.2	-87.63
291691	35.34	-77.82
299459	43.2	-75.57
282668	31.8	-92.13
302067	34.35	-86.58
309286	32.83	-96.98
293512	36.55	-87.83
311051	32.85	-88.45
311057	32.29	-89.18
289881	35.38	-92.57
303193	41.73	-75.51
304542	41.96	-94.98
301846	34.44	-87.53
311757	32.75	-86.12
308464	35.42	-93.53
308465	35.66	-93.17
320577	39.01	-83.24
315816	36.17	-98.58
307634	32.73	-87.63
310525	32.29	-87.74
300438	43.41	-92.49
310524	32.31	-87.93
311717	32.58	-86.58
313111	39.38	-84.41
309257	32.8	-89.11
299352	39.21	-85.08
315890	35.37	-97.13
313123	39.68	-83.42
309383	38.07	-94.22
301562	42.86	-92.01
309265	32.93	-88.87
320575	38.86	-83.86
302172	34.2	-86.41
313117	39.65	-84.12
304462	42.96	-91.73
297476	31.55	-88.28
315848	35.75	-97.67
303149	42.71	-75.4
306900	37.03	-92.84
312018	32.42	-88.81
309267	32.96	-88.81
310930	33.71	-89.32
325186	40.19	-101.49
302432	42.18	-76.7
301418	41.46	-92.65
306898	36.57	-91.24
316783	38.16	-86.82
296786	31.19	-88.44
301982	42.95	-94.32
307012	37.42	-93.32
315858	35.01	-97.96
302441	42.37	-76.52
303106	35.41	-86.26
303154	42.21	-77.2
313247	44.24	-102.04
296776	31.13	-88.63
301983	42.09	-92.4
315839	35.73	-97.7
303160	42.44	-75.73
303164	42.55	-75.77
307376	32.88	-97.49
307405	33.14	-97.19
293055	34.33	-92.84
299238	39.92	-76.57
299493	42.43	-75.36
308481	35.31	-93.92
308462	35.46	-93.71
307173	37.46	-93.65
290152	33	-90.96
297448	36.4	-88.8
302179	36.1	-87.54
302842	35.54	-84.28
298652	40.31	-87.7
300731	35.21	-84.7
306886	33.13	-84.04
299806	39.62	-122.16
302922	33.13	-89.77
304270	42.13	-89.54
305031	31.3	-95.5
314205	46.95	-97.14
340141	31.4	-89.48
309295	34.17	-88.19
310055	36.23	-94.95
355016	42.3	-79.59
280350	38.44	-87.1
288495	40.21	-89.95
330579	47.27	-100.53
282981	32.01	-90.05
284965	36.12	-86.42
295450	43.71	-84.11
301943	34.08	-87.01
285734	34.34	-96.08
352802	33.42	-85.32
289566	34.62	-92.98
298933	30.62	-90.05
307197	33.76	-90.23
309073	33.45	-89.37
309940	33.29	-88.54
302508	45.14	-93.24
326835	41.08	-98.93
319425	39.29	-88.58
301869	36.01	-93.52
298254	34.33	-90.84
309261	32.9	-88.91
307574	33.01	-87.74
300745	35.35	-85
300747	35.12	-85.02
304520	43.74	-91.46
408409	37.28	-93.44
423947	30.76	-89.52
417985	35.4	-94.12
359288	34.07	-81.08
364837	32.88	-80.89
362795	31.43	-84.95
362971	41.86	-83.57
364438	32.97	-93.99
358538	33.71	-81.32
358539	33.7	-80.54
355654	30.46	-94.43
421430	34.79	-76.67
355656	30.54	-94.19
355657	30.65	-93.92
355658	30.75	-94.02
355659	31.1	-93.54
355668	31.33	-92.72
372151	39.4	-83.98
355670	31.14	-92.73
355037	31.91	-94.69
355672	31.27	-92.33
356064	29.72	-92.76
356069	30.23	-92.14
361954	31.74	-93.05
417663	31.36	-86.13
355047	31.43	-93.32
360343	31.76	-88.42
417688	31.35	-85.98
366404	37.33	-76.3
363209	30.47	-89.3
385115	30.35	-87.41
371311	34.83	-79.83
356063	30.64	-92.83
357890	30.03	-92.62
370724	31.2	-89.35
377661	27.92	-97.23
363184	30.53	-90.83
382290	43.13	-95.37
380476	38.43	-99.33
377992	27.92	-97.26
370697	33.48	-81.06
363187	30.43	-90.13
363200	30.49	-90.02
381296	39.44	-84.23
380439	29.96	-89.99
381301	39.47	-84.19
398730	37.69	-75.67
364397	30.5	-89.02
364471	30.47	-88.91
356527	38.33	-88.08
377964	39.13	-104.25
355660	31	-93.19
355698	30.26	-93.31
424537	31.22	-93.13
420088	31.1	-89.39
420091	31.63	-89.01
416825	34.3	-92.45
420402	36.79	-90.73
420473	31.52	-90.23
420574	31.47	-89.03
420577	32.23	-88.72
423953	30.26	-90.94
374385	32.87	-85.97
369148	39.07	-85.41
364391	41.43	-100.78
420321	31.5	-91.91
416056	28.91	-80.87
416245	28.94	-80.83
415928	31.01	-90.18
377580	32.88	-96.33
379183	32.54	-97.28
375515	33.01	-95.36
370157	26.17	-81.81
376759	44.7	-72.26
361469	44.2	-93.68
375258	40.19	-78.58
366427	30.83	-93.75
377586	32.9	-96.3
377593	32.49	-96.86
377444	32.8	-96.62
374009	37.72	-87.58
376421	31.07	-85.89
369181	41.73	-77.97
377596	32.55	-96.82
366768	46.18	-96.07
378595	32.63	-97.22
361450	44.16	-93.69
365153	36.6	-83.49
375770	33.53	-80.68
375376	38.48	-102.49
369752	39.27	-98.49
377457	33.12	-95.9
374299	32.96	-85.59
375372	38.12	-102.77
374621	27.29	-80.31
375373	37.99	-102.7
375374	38.03	-102.6
375375	38.41	-102.53
369741	40.3	-99.62
369745	40.27	-97.39
377469	33.18	-95.59
384044	27.52	-80.39
373377	37.83	-93.57
369786	41.17	-99.19
377660	27.87	-97.31
362592	35.97	-85.85
378297	35.38	-88.71
377515	33.04	-96.14
366556	44.32	-95.41
366558	45.11	-95.81
362596	36.09	-85.11
375967	39.06	-76
377573	32.75	-96.47
377624	42.05	-105.11
384508	36.97	-89.43
374961	42.97	-91.96
375255	39.86	-76.62
375369	38.78	-104.27
378771	36.28	-99.6
375256	32.44	-97.36
385726	29.7	-96.79
380011	36.89	-95.09
360438	41.38	-100.57
366541	35.55	-100.7
378464	35.2	-97.5
387114	28.2	-97
375257	33.16	-97.14
371652	40.09	-87.64
371125	34.09	-107.28
379985	36.58	-96.58
375259	32.77	-97.06
369013	38.61	-85.36
379940	36.32	-96.07
379974	35.78	-94.93
379975	35.9	-94.81
375505	32.78	-96.69
380005	36.74	-95.63
375507	32.86	-96.98
368031	35.93	-86.9
380007	36.79	-95.5
387012	26.14	-97.62
371083	29.22	-90.02
380008	36.68	-95.78
370942	36.27	-99.27
385990	28.53	-99.39
383794	41.14	-91.67
379978	35.91	-94.8
386081	28.63	-98.28
376308	40.35	-97.78
380991	34.73	-77.1
375510	32.95	-96.99
374447	40.46	-87.73
384895	39.33	-87.19
360884	41.39	-100.56
391636	37.18	-77.38
395200	37.31	-76.02
387559	46.78	-88.03
391779	39.49	-76.39
410374	35.63	-105.67
395450	37.84	-78
389378	30.23	-84.4
359691	37.69	-88.65
394766	44.59	-84.54
373412	45.55	-94.98
390625	40.26	-79.21
359912	38.52	-85.87
393363	32.38	-80.98
392889	33.5	-96.25
395185	37	-76.36
359463	31.08	-85.58
359666	31.05	-84.43
359737	37.34	-87.49
361320	32.34	-84.06
355498	34.23	-91.65
360325	31.2	-84.68
361323	33.31	-84.76
355031	30.99	-89.56
423358	34.94	-100.79
355501	34.21	-91.44
361317	35.59	-88.39
418331	32.07	-82.73
427335	34.91	-100.78
423975	31.08	-91.07
423982	30.65	-89.68
422348	30.67	-88.09
360868	31.57	-94.13
359701	37.94	-87.41
360514	35.35	-81.79
355489	33.76	-92.55
425358	31.73	-86.15
356524	38.03	-88.37
359464	31.08	-85.7
355500	34.33	-91.43
355495	34.19	-91.73
355491	33.8	-92.49
360515	35.66	-81.49
359779	37.2	-87.19
359693	37.17	-88.78
359735	37.2	-87.17
359087	38.78	-95.98
355499	34.13	-91.84
355030	29.3	-89.38
414939	34.19	-97.52
355502	34.48	-91.13
423976	31.08	-91.06
361958	32.04	-92.13
359711	37.04	-89.74
423987	29.88	-90.1
357889	30.02	-92.64
364186	37.55	-93.18
364183	37.59	-92.81
354106	38.28	-85.63
363558	33.44	-87.28
363340	37.51	-93.62
363339	37.45	-93.85
363341	36.7	-93.92
361723	37.18	-84.58
361892	29.35	-95.58
361893	29.27	-95.44
356502	36.5	-88.32
361884	29.67	-95.81
361888	29.68	-95.66
364194	36.62	-93.46
361894	29.28	-95.44
361900	29.41	-95.03
358357	31.3	-83.58
354251	38.17	-85.6
354254	38.2	-84.66
354253	36.7	-86.41
354252	36.7	-86.47
365156	34.26	-85.15
363338	37.39	-94.56
365183	33.87	-85.3
359741	37.16	-88.9
360680	27	-82.03
421948	30.93	-92.9
421974	31.36	-92.49
421978	31.3	-92.45
358537	33.71	-81.38
420094	31.11	-89.93
359917	37.6	-89.22
420570	30.91	-89.24
364618	32.03	-102.34
365066	33.97	-88.23
359740	37.14	-89.1
361322	34.54	-91.05
359783	37.91	-87.55
359708	37.5	-89.73
362792	31.15	-85.56
425184	36.88	-121.83
364184	37.71	-92.84
362966	34.99	-86.24
